"","SITE_ID","YEAR","LANDAREA","PFOR","PWETL","PURB","PAGT","RDDENS","POPDENS","ELEV","PRECIP_M","SAMPLED.x","DATECHEM","TEAM_ID.x","SAMP_LOC","PHSTVL","PHSTVLF","COND","CONDF","ANC","ANCF","TURB","TURBF","TSS","TSSF","COLOR","COLORF","DOC","DOCF","DIC","DICF","PTL","PTLF","SE","SEF","CA","CAF","MG","MGF","NA.","NAF","K","KF","NH4","NH4F","SO4","SO4F","NO3","NO3F","CL","CLF","NTL","NTLF","ZN","ZNF","SIO2","SIO2F","H","OH","HCO3","CO3","ALKCALC","CATSUM","ANSUM","ANDEF","SOBC","IONSTR","BALANCE","ORGION","CONCAL","CONDHO","DAY_SHIP","COM_LAB","COM_FLD","COM_IM","VISIT_NO","SITENAME","STATE","SOURCE","PROB_SITE","INDEX_SAMPTYPE","INDXVIS_BENT","RT_WSA","ECOREGL3","ECOWSA9","HUC","XWIDTH","ABUNDTOT_OTU","ABUNDTOT","TOTLNIND","TOTLRICH","DOM1TAXA","DOM1PIND","DOM3PIND","DOM5PIND","HPRIME","SIMPSON","HBI","CHIRRICH","CHIRPTAX","CHIRPIND","EPHERICH","EPHEPTAX","EPHEPIND","PLECRICH","PLECPTAX","PLECPIND","TRICRICH","TRICPTAX","TRICPIND","EPT_RICH","EPT_PTAX","EPT_PIND","NOINRICH","NOINPTAX","NOINPIND","MOLLRICH","MOLLPTAX","MOLLPIND","ODONRICH","ODONPTAX","ODONPIND","MITERICH","MITEPTAX","MITEPIND","COLPRICH","COLPPTAX","COLPPIND","AMPHRICH","AMPHPTAX","AMPHPIND","OLLERICH","OLLEPTAX","OLLEPIND","COFIRICH","COFIPTAX","COFIPIND","COGARICH","COGAPTAX","COGAPIND","PREDRICH","PREDPTAX","PREDPIND","SCRPRICH","SCRPPTAX","SCRPPIND","SHRDRICH","SHRDPTAX","SHRDPIND","INTLRICH","INTLPTAX","INTLPIND","FACLRICH","FACLPTAX","FACLPIND","TOLRRICH","TOLRPTAX","TOLRPIND","TL01RICH","TL01PTAX","TL01PIND","TL23RICH","TL23PTAX","TL23PIND","TL45RICH","TL45PTAX","TL45PIND","TL67RICH","TL67PTAX","TL67PIND","TL89RICH","TL89PTAX","TL89PIND","CLNGRICH","CLNGPTAX","CLNGPIND","BURRRICH","BURRPTAX","BURRPIND","CLMBRICH","CLMBPTAX","CLMBPIND","SWIMRICH","SWIMPTAX","SWIMPIND","SPRLRICH","SPRLPTAX","SPRLPIND","TL03PIND","TL03PTAX","TL03RICH","TL05PIND","TL05PTAX","TL05RICH","TL07PIND","TL07PTAX","TL07RICH","EXOTRICH","EXOTPIND","EPHE_PT","INTL_PT","EPT_PT","BURR_PT","SCRP_PT","HPRI_PT","MMI_WSA","COMP_PT","DIVS_PT","FEED_PT","HABT_PT","RICH_PT","TOLR_PT","MMI_WSABEST","OE_5_3REG","DATE_COL","TEAM_ID.y","NINTRVL","SWIDTH","FLOW","FLOW_CFS","FLOWMETH","COMM_FLW","SAMPLED.y","XS_AREA"
"1097","WORP99-0704",2001,16.28,92.81,0.01,0,0,2.18,0,1124,0.554,"Yes","07/18/2001",NA,"A",8.32," ",268," ",2716.8," ",0.776," ",3.7," ",5," ",2.19," ",30.27,"H5",29," ",0,"H218",1217.4,"H254",1252.5,"H245",278.9,"H209",59.2,"H229",0.6," ",275,"H13",1.4,"H13",3.9,"H13",95," ",9,"H255",30.63,"H9",0.005,2.089,2469.589,48.378,2519.9,2808.55,2800.46,8.09,2808.03,0.007,0.14,21.84,293.21,268.79,3," "," ","  ",1,"ELK CREEK","OR","EMAP","Y","REACHWIDE","Y","S",11,"WMT",17070203,1.775,517,521,300,43,"ELMIDAE-HETERLIMNIUS",19.112627986,39.931740614,53.242320819,3.0521452943,0.0780789526,3.9076666667,8,18.604651163,6.3333333333,7,16.279069767,15.666666667,6,13.953488372,13,6,13.953488372,5.3333333333,19,44.186046512,34,4,9.3023255814,20.666666667,1,2.3255813953,4.6666666667,1,2.3255813953,1,0,0,0,5,11.627906977,33,0,0,0,1,2.3255813953,11.666666667,2,4.6511627907,7.6666666667,17,39.534883721,53.333333333,13,30.23255814,10.666666667,5,11.627906977,5.6666666667,7,16.279069767,20,16,37.209302326,21.333333333,21,48.837209302,67.333333333,3,6.976744186,6.3333333333,10,23.255813953,14,9,20.930232558,16.666666667,14,32.558139535,43,5,11.627906977,15.666666667,2,4.6511627907,5.6666666667,20,46.511627907,54,6,13.953488372,18.666666667,1,2.3255813953,1.6666666667,3,6.976744186,9.6666666667,16,37.209302326,16.666666667,30.666666667,44.186046512,19,73.666666667,76.744186047,33,89.333333333,88.372093023,38,0,0,7.1428571429,8.5714285714,5.7851456107,4.1209250846,5,8.2510683401,64.785707916,5.7851456107,6.9682683887,5.7142857143,4.5801943444,7.6470588235,7.9292810444,64.37372321,0.93562439,"07/18/2001",NA,9,1.44,0.02426,0.857,"VEL_DEPTH"," ","Yes",621.792
"1098","WORP99-0710",2001,0.55,64.22,0,0,0.16,0,0,1401,0.45,"Yes","07/19/2001",NA,"A",7.92," ",141," ",1369.7," ",0.141," ",1.9," ",0," ",0.72," ",16.29,"H4",7," ",1,"H217",1048.9,"H253",205.3,"H225",147.1,"H208",7.3,"H228",0.6," ",125.5,"H12",9.3,"H12",19.2,"H12",193," ",6,"H254",14.18,"H8",0.012,0.832,1315.645,10.26,1326.64,1409.22,1480.74,-71.52,1408.66,0.004,-2.47,7.16,152.8,142.78,1," "," ","  ",1,"SECOND CREEK","OR","EMAP","Y","REACHWIDE","Y","S",11,"WMT",17070201,0.81,495,528,300,41,"HYDROBIIDAE-NA",42.424242424,55.555555556,64.30976431,2.5571879107,0.1979276491,4.3,10,24.390243902,11.333333333,2,4.8780487805,1.3333333333,7,17.073170732,15,7,17.073170732,11,16,39.024390244,27.333333333,8,19.512195122,55,1,2.4390243902,42,0,0,0,3,7.3170731707,2,2,4.8780487805,2.6666666667,0,0,0,1,2.4390243902,0.6666666667,3,7.3170731707,8.6666666667,15,36.585365854,22.666666667,12,29.268292683,11,1,2.4390243902,42,8,19.512195122,13,12,29.268292683,17.666666667,16,39.024390244,61.666666667,6,14.634146341,10,9,21.951219512,14.666666667,7,17.073170732,6,7,17.073170732,50,6,14.634146341,9.3333333333,5,12.195121951,9.3333333333,15,36.585365854,21.666666667,5,12.195121951,3.6666666667,5,12.195121951,47,0,0,0.3333333333,16,39.024390244,25,20.666666667,39.024390244,16,70.666666667,56.097560976,23,80,70.731707317,29,0,0,0,5.7142857143,4.6226104153,5.0940110951,0,4.6116758139,33.404305064,4.6226104153,4.3142052015,0,2.2500858811,5.8823529412,4.5604283584,36.049471329,0.89270865,"07/19/2001",NA,2,0.5,0.00808,0.285,"VEL_DEPTH"," ","Yes",63.5
"1099","WORP99-0721",2001,6.13,85.81,0.22,0.01,0,2.82,0,1698,0.855,"Yes","07/31/2001",NA,"A",7.67,"H4",67,"H8",455.4," ",0.227,"H4",0.1," ",10,"H4",1.63," ",4.94,"H6",11," ",0,"H211",319,"H242",151.9,"H230",135.1,"H220",31.3,"H216",0.4," ",204.7," ",0," ",8.7," ",41," ",25,"H242",20.29,"H10",0.021,0.468,391.628,1.717,393.77,637.72,607.22,30.5,637.28,0.002,2.45,16.17,70.8,61.58,3," "," ","  ",1,"ONION CREEK","OR","EMAP","Y","REACHWIDE","Y","S",11,"WMT",17070202,0.785,393,494,300,36,"PELTOPERLIDAE-YORAPERLA",24.041811847,51.916376307,69.337979094,2.6127555092,0.1208828564,3.915,13,36.111111111,28,3,8.3333333333,3.6666666667,5,13.888888889,27.333333333,3,8.3333333333,7.6666666667,11,30.555555556,38.666666667,6,16.666666667,28.333333333,1,2.7777777778,1.3333333333,0,0,0,2,5.5555555556,7.3333333333,0,0,0,0,0,0,1,2.7777777778,2,3,8.3333333333,4,14,38.888888889,45.666666667,14,38.888888889,16.666666667,2,5.5555555556,3,5,13.888888889,11,8,22.222222222,21,18,50,27.333333333,7,19.444444444,26.666666667,5,13.888888889,10,7,19.444444444,13,10,27.777777778,9.3333333333,5,13.888888889,16.333333333,6,16.666666667,26.333333333,12,33.333333333,33,6,16.666666667,9.6666666667,3,8.3333333333,20.333333333,0,0,0,15,41.666666667,19.666666667,23,33.333333333,12,32.333333333,61.111111111,22,48.666666667,75,27,0,0,1.4285714286,2.8571428571,2.7152152152,2.6194429072,0,5.0202610973,24.401055842,2.7152152152,3.1083982988,1.4285714286,1.4866979656,2.9411764706,2.4441511463,23.540350875,1.0520288,"07/31/2001",NA,9,0.5,0.03458,1.221,"VEL_DEPTH"," ","Yes",342.9
"1100","WORP99-0724",2001,41.28,33.44,0.4,0,0,1.22,0.04,1329,0.497,"Yes","07/24/2001",NA,"A",8.25," ",594," ",4937.5,"H8",0.94," ",0.1," ",10," ",1.64," ",50.04,"H7",11," ",3,"H218",4608,"H249",1139.1,"H239",667.3,"H226",39.2,"H223",0.7," ",2047.9,"H20",0," ",8.2," ",134," ",9,"H249",22.39," ",0.006,1.778,4080.834,68.041,4150.38,6454.34,6206.69,247.65,6453.68,0.018,1.96,16.35,721.88,604.75,2," ","SHIPPED TO CORVALLIS 7-25-01.","  ",1,"PINE CREEK","OR","EMAP","Y","REACHWIDE","Y","T",11,"WMT",17070201,5.155,585,603,300,34,"PHYSIDAE-PHYSA",25.524475524,72.727272727,81.818181818,2.1875754637,0.1829184801,6.132,12,35.294117647,32.333333333,3,8.8235294118,25.333333333,1,2.9411764706,1,3,8.8235294118,2,7,20.588235294,28.333333333,7,20.588235294,36.333333333,3,8.8235294118,27.666666667,2,5.8823529412,1,0,0,0,4,11.764705882,1.3333333333,1,2.9411764706,5.3333333333,1,2.9411764706,2.3333333333,4,11.764705882,6.3333333333,13,38.235294118,64,7,20.588235294,4.3333333333,5,14.705882353,26.666666667,7,20.588235294,28.666666667,6,17.647058824,5,17,50,57.666666667,9,26.470588235,36.666666667,2,5.8823529412,2,8,23.529411765,4.6666666667,6,17.647058824,25,12,35.294117647,38.666666667,4,11.764705882,29,14,41.176470588,31.666666667,6,17.647058824,53.666666667,6,17.647058824,29.333333333,2,5.8823529412,2,8,23.529411765,32.333333333,6.6666666667,29.411764706,10,31.666666667,47.058823529,16,70.333333333,82.352941176,28,0,0,1.4285714286,1.4285714286,0.4703232644,2.0768905238,5,1.8939372333,20.497156464,0.4703232644,0.1155439285,5.7142857143,3.3278099972,0.5882352941,0,17.026996998,0.63411401,"07/24/2001",NA,3,1.524,0.00399,0.141,"VEL_DEPTH"," ","Yes",406.4508
"1101","WORP99-0728",2001,49.97,78.8,0.41,0.01,2.85,0.26,0.3,1233,0.892,"Yes","07/18/2001",NA,"D",7.77," ",63," ",637.2," ",3.04," ",7.2," ",15," ",3.83," ",6.82," ",73," ",0,"H211",273.5,"H254",188.4,"H226",129.8,"H209",46.4,"H229",1.6," ",16.4,"H13",1.4,"H13",11.6,"H13",459," ",4,"H255",27.17,"H9",0.017,0.589,545.51,3.012,549.06,639.77,578.55,61.22,638.16,0.001,5.02,38.04,63.19,61.19,2," "," ","  ",1,"STRAWBERRY CREEK","OR","EMAP","Y","REACHWIDE","Y","T",11,"WMT",17070201,4.44,514,517,300,51,"CHIRONOMIDAE-MICROPSECTRA",35.906040268,49.32885906,59.731543624,2.8229702999,0.1496779424,4.5873333333,15,29.411764706,51,11,21.568627451,17.666666667,7,13.725490196,8.6666666667,5,9.8039215686,2.6666666667,23,45.098039216,29,7,13.725490196,12,0,0,0,0,0,0,3,5.8823529412,3.3333333333,3,5.8823529412,7,0,0,0,1,1.9607843137,7.6666666667,4,7.8431372549,3,22,43.137254902,70.333333333,18,35.294117647,17.666666667,10,19.607843137,8.3333333333,9,17.647058824,11,16,31.37254902,17,23,45.098039216,69.666666667,7,13.725490196,6.3333333333,11,21.568627451,13.333333333,8,15.68627451,6.3333333333,14,27.450980392,21,7,13.725490196,46.333333333,6,11.764705882,6,25,49.019607843,63,3,5.8823529412,11,4,7.8431372549,38.333333333,3,5.8823529412,10,15,29.411764706,47.333333333,19.666666667,37.254901961,19,40.666666667,64.705882353,33,87,78.431372549,40,0,0,10,8.5714285714,5.9905493729,8.587519125,10,6.5659580872,82.859091928,5.9905493729,5.4120998503,10,5.1689220289,10,4.960189091,69.219600572,1.26658554,"07/18/2001",NA,10,1.9812,0.02209,0.78,"VEL_DEPTH"," ","Yes",1207.73952
"1102","WORP99-0734",2001,0.89,94.3,0,0,0,3.32,0,1728,0.856,"Yes","07/17/2001",NA,"A",7.96," ",144," ",1581.3," ",0.171," ",0.6," ",5,"H4",1.86," ",17.49," ",9," ",0,"H212",853.7,"H255",472.9,"H246",145.1,"H210",17.7,"H230",0.4,"H29",28.5,"H14",0,"H14",3.9,"H14",68," ",4,"H256",23.26,"H10",0.011,0.912,1415.312,12.102,1428.23,1489.74,1460.8,28.94,1489.39,0.004,0.98,18.51,151.01,144.52,3,"air in cubitainer"," ","  ",1,"VINCENT CREEK","OR","EMAP","Y","REACHWIDE","Y","S",11,"WMT",17070203,0.93,437,472,300,51,"HYDROBIIDAE-NA",24.406779661,38.983050847,50.508474576,3.1447194868,0.0866072968,4.9303333333,14,27.450980392,23.333333333,7,13.725490196,6.6666666667,7,13.725490196,7,9,17.647058824,4,23,45.098039216,17.666666667,8,15.68627451,50.333333333,2,3.9215686275,25,0,0,0,2,3.9215686275,6,4,7.8431372549,7,0,0,0,1,1.9607843137,2.3333333333,3,5.8823529412,3.3333333333,19,37.254901961,48,14,27.450980392,15,5,9.8039215686,26,13,25.490196078,11.666666667,13,25.490196078,12.666666667,27,52.941176471,68.333333333,5,9.8039215686,13,10,19.607843137,11.666666667,8,15.68627451,5.6666666667,15,29.411764706,36.666666667,7,13.725490196,27,5,9.8039215686,13,18,35.294117647,22.333333333,4,7.8431372549,7,4,7.8431372549,31,3,5.8823529412,4.6666666667,21,41.176470588,35,17.333333333,35.294117647,18,54,64.705882353,33,81,78.431372549,40,0,0,7.1428571429,6.4285714286,5.9905493729,7.5024143581,5,8.9317609324,68.326922058,5.9905493729,7.6238670081,5.7142857143,1.9469759735,10,6.6854722531,63.26858387,0.89890651,"07/17/2001",NA,NA,NA,6e-04,0.021,"BUCKET"," ","Yes",NA
"1103","WORP99-0735",2001,60.75,29.23,0.66,0.24,66.23,1.14,7.5,92,1.547,"Yes","08/02/2001",NA," ",7.61," ",46," ",347.3," ",3.14,"H4",1," ",15," ",1.97," ",3.79,"H4",18," ",0,"H209",160.7,"H207",125.8,"H228",140.1,"H218",19.5,"H214",0.5," ",15.2," ",35.7," ",62.3," ",645," ",11,"H240",11.89,"H8",0.025,0.407,298.515,1.14,300.02,446.7,413.29,33.41,446.19,0.001,3.88,19.53,46.69,45.4,2," ","IM-TEAM WROTE '01' FOR TRANSECT.","  ",1,"DRIFT CREEK","OR","EMAP","Y","REACHWIDE","Y","S",3,"WMT",17090009,6.245,496,496,300,44,"PLEUROCERIDAE-JUGA",39.464882943,53.177257525,60.535117057,2.6834111062,0.1746848469,2.492,13,29.545454545,23.333333333,7,15.909090909,11.333333333,5,11.363636364,3,4,9.0909090909,5.3333333333,16,36.363636364,19.666666667,8,18.181818182,51,3,6.8181818182,43.666666667,0,0,0,4,9.0909090909,4.6666666667,4,9.0909090909,4,0,0,0,1,2.2727272727,2.6666666667,2,4.5454545455,9.3333333333,14,31.818181818,24.666666667,16,36.363636364,16.666666667,10,22.727272727,53,6,13.636363636,4.3333333333,13,29.545454545,22,20,45.454545455,27.666666667,7,15.909090909,9,6,13.636363636,9,11,25,16.333333333,13,29.545454545,12.666666667,5,11.363636364,15.333333333,5,11.363636364,5.3333333333,22,50,34.666666667,2,4.5454545455,3.3333333333,7,15.909090909,52.333333333,2,4.5454545455,5.6666666667,9,20.454545455,5.3333333333,25.333333333,38.636363636,17,38,68.181818182,30,53.333333333,79.545454545,35,0,0,7.1428571429,6.4285714286,4.0233415233,9.3273632842,10,5.5397875458,70.769868208,4.0233415233,5.2193963892,10,5.3990610329,5.8823529412,3.9995200576,57.53945324,0.76497466,"08/02/2001",NA,19,6.096,0.06183,2.183,"VEL_DEPTH"," ","Yes",16103.1936
"1104","WORP99-0739",2001,1.19,100.4,0,0,0,0.34,0,155,3.705,"Yes","09/06/2001",NA,"D",6.72," ",84,"H8",534.6,"H8",1.1," ",2.1," ",5," ",0.87," ",8.02,"H6",9," ",0,"H181",415.1,"H204",137.7,"H194",212.2,"H187",14,"H181",0.7," ",65," ",50," ",109.4," ",744," ",9,"H205",11.26,"H22",0.191,0.052,467.364,0.23,467.42,779.91,692.02,87.89,779,0.002,5.97,8.42,81.7,77.73,2," "," ","  ",1,"HARLISS CREEK","OR","EMAP","Y","REACHWIDE","Y","S",1,"WMT",17100202,6.625,499,509,300,53,"CHIRONOMIDAE-MICROPSECTRA",23.859649123,43.50877193,54.035087719,3.0927944724,0.0915112342,4.678,15,28.301886792,36,6,11.320754717,8,6,11.320754717,8.6666666667,6,11.320754717,12,18,33.962264151,28.666666667,10,18.867924528,28.666666667,2,3.7735849057,13.666666667,0,0,0,3,5.6603773585,1.3333333333,4,7.5471698113,3.3333333333,0,0,0,1,1.8867924528,6.6666666667,5,9.4339622642,7,19,35.849056604,64,16,30.188679245,11,3,5.6603773585,13,8,15.094339623,16,14,26.41509434,25.333333333,26,49.056603774,54.333333333,7,13.20754717,16,9,16.981132075,22,10,18.867924528,9,15,28.301886792,12,6,11.320754717,36.666666667,7,13.20754717,16,22,41.509433962,44.666666667,7,13.20754717,12.333333333,6,11.320754717,38.333333333,2,3.7735849057,6,16,30.188679245,42.333333333,31,35.849056604,19,43,64.150943396,34,79.666666667,75.471698113,40,0,0,5.7142857143,7.1428571429,3.4824919259,4.5337315054,1.6666666667,8.549959356,51.816653852,3.4824919259,6.7781564222,2.8571428571,3.4059704137,7.0588235294,5.1880566785,47.951069711,0.99214366,"09/06/2001",NA,3,6.096,0.04531,1.6,"VEL_DEPTH"," ","Yes",541.9344
"1105","WORP99-0740",2001,30.96,80.14,0.52,0,0,2.13,0.35,1147,0.812,"Yes","07/12/2001",NA,"F",8.49,"H4",214," ",2212.8," ",0.6,"H4",3.2," ",15,"H4",2.47," ",27.13,"H4",14," ",0,"H216",1265.7,"H222",545.5,"H202",364.5,"H215",39.4,"H235",0.6," ",24.6,"H12",0,"H12",19.2,"H12",156," ",11,"H261",22.58,"H8",0.003,3.09,2210.799,64.057,2277.82,2215.61,2321.69,-106.09,2215.05,0.005,-2.34,24.65,232.23,219.44,2," ","S1, S2, CU","  ",1,"JOHNSON CREEK","OR","EMAP","Y","REACHWIDE","Y","T",11,"WMT",17070103,3.575,553,579,300,55,"ELMIDAE-OPTIOSERVUS",21.212121212,40.404040404,49.831649832,3.1788487937,0.0785067283,3.2966666667,15,27.272727273,10,9,16.363636364,35.333333333,4,7.2727272727,4,5,9.0909090909,6.6666666667,18,32.727272727,46,8,14.545454545,11,0,0,0,0,0,0,5,9.0909090909,4.6666666667,3,5.4545454545,24,0,0,0,1,1.8181818182,4.3333333333,5,9.0909090909,5.3333333333,20,36.363636364,35.666666667,20,36.363636364,36.333333333,7,12.727272727,48,8,14.545454545,5.3333333333,17,30.909090909,43,27,49.090909091,48,8,14.545454545,6.3333333333,7,12.727272727,26.333333333,14,25.454545455,42,15,27.272727273,14.333333333,9,16.363636364,9,7,12.727272727,5.6666666667,24,43.636363636,71.666666667,8,14.545454545,8.6666666667,2,3.6363636364,0.6666666667,4,7.2727272727,4.6666666667,16,29.090909091,10.666666667,68.333333333,38.181818182,21,82.666666667,65.454545455,36,91.666666667,81.818181818,45,0,0,10,9.2857142857,3.2043407043,3.7933289732,8.3333333333,9.1827117181,72.999048358,3.2043407043,7.7861751003,8.5714285714,3.9052496799,7.0588235294,4.5994480662,58.542442753,1.16230853,"07/12/2001",NA,11,2.4,0.02321,0.819,"VEL_DEPTH"," ","Yes",1249.68
"1106","WORP99-0745",2001,23.73,19.06,0,0,0.56,0.74,0.37,1018,0.803,"Yes","07/11/2001",NA," ",7.92," ",203," ",1818.5," ",1.42," ",7.3," ",10," ",1.81," ",22.69," ",75," ",0,"H217",938.8,"H262",757.1,"H264",410.4,"H263",68,"H236",1," ",251.7,"H13",4.3,"H13",21.2,"H13",219," ",1,"H262",39.42,"H9",0.012,0.832,1832.534,14.291,1847.53,2175.19,2124.81,50.38,2174.21,0.005,1.17,18.01,226.34,208.02,2," ","TRANSECT NOT RECORDED.","  ",1,"SAWMILL CREEK","OR","EMAP","Y","REACHWIDE","Y","S",11,"WMT",17050203,1.445,479,495,300,52,"ELMIDAE-OPTIOSERVUS",15.972222222,38.888888889,52.430555556,3.1318294897,0.0722415123,3.4513333333,15,28.846153846,17.666666667,7,13.461538462,11.666666667,6,11.538461538,10.666666667,7,13.461538462,4.6666666667,20,38.461538462,27,8,15.384615385,16.333333333,2,3.8461538462,4.3333333333,0,0,0,1,1.9230769231,0.3333333333,2,3.8461538462,28,0,0,0,1,1.9230769231,3.3333333333,4,7.6923076923,4,21,40.384615385,37,12,23.076923077,10,4,7.6923076923,18.333333333,13,25,16.333333333,18,34.615384615,21.333333333,23,44.230769231,54.666666667,7,13.461538462,7.6666666667,10,19.230769231,17.666666667,13,25,21.666666667,11,21.153846154,21.666666667,8,15.384615385,17,6,11.538461538,5.6666666667,17,32.692307692,40.666666667,7,13.461538462,16,5,9.6153846154,10.333333333,4,7.6923076923,11.333333333,19,36.538461538,25,39.333333333,44.230769231,23,61,65.384615385,34,78,80.769230769,42,0,0,7.1428571429,10,4.4958419958,4.3931718531,3.3333333333,8.8369815421,63.670309779,4.4958419958,7.1629363176,4.2857142857,1.336222463,8.2352941176,5.0763139193,50.987205165,0.93566166,"07/11/2001",NA,8,0.33528,0.00103,0.036,"VEL_DEPTH"," ","Yes",46.838616
"1107","WORP99-0748",2001,6.18,90.93,0.01,0,0,1.47,1.61,24,2.008,"Yes","08/16/2001",NA,"K",6.92," ",86," ",578.8," ",3.3," ",0.8," ",15," ",2.93," ",7.47,"H4",32," ",0,"H196",297.6,"H225",183,"H215",324.6,"H208",27.2,"H201",3.2," ",26," ",13.6," ",196.6," ",346," ",23,"H226",17.71,"H8",0.12,0.083,489.439,0.382,489.75,835.67,726.09,109.59,832.35,0.002,7.02,28.58,85.8,83.12,1," ","K = X SITE","  ",1,"WIND CREEK","OR","EMAP","Y","REACHWIDE","Y","T",1,"WMT",17100303,2.815,514,517,300,32,"CHIRONOMIDAE-TANYTARSUS",27.5,57.857142857,74.285714286,2.4324452347,0.1410714286,3.9913333333,16,50,84.666666667,3,9.375,1,0,0,0,3,9.375,1.3333333333,6,18.75,2.3333333333,5,15.625,10.333333333,2,6.25,8.6666666667,0,0,0,2,6.25,0.6666666667,1,3.125,1.3333333333,0,0,0,0,0,0,3,9.375,34.666666667,13,40.625,48,9,28.125,6.6666666667,2,6.25,2.3333333333,7,21.875,10.666666667,9,28.125,45.666666667,15,46.875,40.666666667,5,15.625,10.666666667,4,12.5,1.3333333333,5,15.625,44.333333333,12,37.5,25.666666667,4,12.5,15.333333333,4,12.5,10.333333333,6,18.75,61.666666667,6,18.75,17,6,18.75,40,3,9.375,2,11,34.375,24.666666667,45.666666667,28.125,9,71.333333333,65.625,21,86.666666667,78.125,25,0,0,1.4285714286,3.5714285714,0.0563063063,1.4665190924,0,3.694450255,17.028792756,0.0563063063,1.9218910586,1.4285714286,0,0,4.1245050594,12.552123088,0.45140926,"08/16/2001",NA,8,1.2,0.00362,0.128,"VEL_DEPTH"," ","Yes",259.08
"1108","WORP99-0768",2001,363.16,46.63,0.04,0,1.63,1.02,0.64,658,0.469,"Yes","07/24/2001",NA,"E",8.75," ",363,"H9",3848.7,"H8",1.58," ",6.4," ",10," ",1.42," ",40.64," ",19," ",0,"H218",1703.9,"H249",1049,"H239",1143.8,"H233",34.1,"H223",0.5," ",464.9,"H21",0,"H20",84.9,"H20",134," ",7,"H249",24.67,"H10",0.002,5.623,3284.084,173.154,3462.68,3931.12,4012.67,-81.55,3930.73,0.009,-1.03,14.18,419.67,375.52,3," "," ","  ",1,"BRIDGE CREEK","OR","EMAP","Y","REACHWIDE","Y","S",11,"WMT",17070204,3.685,498,525,300,43,"ELMIDAE-OPTIOSERVUS",28.621908127,46.28975265,55.477031802,2.8978165444,0.1113386358,4.2343333333,16,37.209302326,31.333333333,4,9.3023255814,13.333333333,1,2.3255813953,0.3333333333,5,11.627906977,10.666666667,10,23.255813953,24.333333333,5,11.627906977,3.6666666667,1,2.3255813953,0.6666666667,1,2.3255813953,0.3333333333,2,4.6511627907,0.6666666667,4,9.3023255814,34.666666667,0,0,0,1,2.3255813953,2,5,11.627906977,9.6666666667,19,44.186046512,44.666666667,15,34.88372093,15,4,9.3023255814,30.333333333,6,13.953488372,14,9,20.930232558,16,27,62.790697674,80,7,16.279069767,4,3,6.976744186,1.3333333333,10,23.255813953,47.333333333,16,37.209302326,37,9,20.930232558,12.333333333,5,11.627906977,2,18,41.860465116,60,10,23.255813953,6.6666666667,3,6.976744186,9.3333333333,2,4.6511627907,1.6666666667,12,27.906976744,28.333333333,48.666666667,30.23255814,13,85.666666667,67.441860465,29,98,88.372093023,38,0,0,2.8571428571,3.5714285714,1.0711292688,0,3.3333333333,7.1162981204,29.915553585,1.0711292688,6.4323664743,4.2857142857,3.488372093,2.3529411765,3.8367488925,35.778786985,1.20215401,"07/24/2001",NA,13,1.95,0.0964,3.404,"VEL_DEPTH"," ","Yes",2798.445
"1109","WORP99-0769",2001,7.2,94.42,0.01,0,0,0,0,1424,0.788,"Yes","08/01/2001",NA,"A",7.79," ",108," ",1088," ",0.521," ",0.2," ",10," ",1.81," ",12.57,"H5",22," ",0,"H210",686.3,"H241",169.4,"H229",184.3,"H219",33.1,"H215",0.4," ",75.6," ",0," ",7.3," ",76," ",11,"H241",22.24,"H9",0.016,0.617,1006.972,5.822,1013.33,1073.52,1096.32,-22.8,1073.16,0.002,-1.05,17.98,113.43,107.15,2," "," ","  ",1,"NORTH FORK CABLE CREEK","OR","EMAP","Y","REACHWIDE","Y","S",11,"WMT",17070202,1.47,485,495,300,49,"CHIRONOMIDAE-MICROPSECTRA",16.095890411,30.479452055,39.726027397,3.3495314752,0.054559955,3.907,11,22.448979592,32.333333333,11,22.448979592,22.666666667,6,12.244897959,8.3333333333,3,6.1224489796,3,20,40.816326531,34,5,10.204081633,14.333333333,1,2.0408163265,4.6666666667,0,0,0,2,4.0816326531,1.3333333333,5,10.204081633,11.333333333,0,0,0,1,2.0408163265,6.3333333333,2,4.0816326531,9,19,38.775510204,46.333333333,16,32.653061224,21.666666667,6,12.244897959,15,8,16.326530612,18,19,38.775510204,29,20,40.816326531,57,4,8.1632653061,7.6666666667,13,26.530612245,23,9,18.367346939,14.666666667,13,26.530612245,23.333333333,4,8.1632653061,25,4,8.1632653061,7.6666666667,20,40.816326531,53.333333333,9,18.367346939,23.666666667,2,4.0816326531,16.666666667,5,10.204081633,7.3333333333,11,22.448979592,26.666666667,37.666666667,44.897959184,22,61,71.428571429,35,86,79.591836735,39,0,0,10,10,5.0261996691,1.6782806094,6.6666666667,10,72.285244909,5.0261996691,10,7.1428571429,3.2432691386,8.2352941176,7.4072743924,68.424824101,1.20037859,"08/01/2001",NA,NA,NA,0.00444,0.157,"BUCKET"," ","Yes",NA
